"","Signature_1","Signature_13","Signature_17a","Signature_17b","Signature_18","Signature_2","Signature_3","Signature_30","Signature_34","Signature_41","Signature_5","Signature_8","Signature_85","df.extra"
"TCGA.D8.A1XT",110.319777154036,NA,88.0151118217671,NA,312.119509829695,58.7178482205135,1209.19277562941,NA,NA,NA,1326.72530693303,291.171040919736,184.312186812638,1209.19277562941
"TCGA.B6.A0RL",NA,129.48339934167,47.0027646015639,NA,500.739383343918,13.1878268861664,158.655976386795,NA,NA,NA,3501.12091059113,925.012146720857,503.260784271215,158.655976386795
"TCGA.BH.A18P",423.18758896329,NA,105.736884406004,NA,246.358097052785,18.8818464904711,1337.75665954649,NA,NA,NA,4612.80545774923,333.479953255861,390.401811428358,1337.75665954649
"TCGA.E2.A15H",NA,40.6730451391396,111.8096965136,30.7197605582723,NA,88.9350218776781,643.705271165219,NA,NA,NA,2150.96439396512,145.990678383347,586.820550534358,643.705271165219
"TCGA.AO.A0J2",174.733865215278,41.8295978724425,71.7773578299889,NA,349.166927374316,NA,371.306344252661,NA,NA,NA,2204.71710633085,305.545771654429,224.308451546815,371.306344252661
"TCGA.AN.A0XO",244.968848084133,NA,NA,NA,896.327839905005,NA,486.952094464913,NA,NA,NA,2513.06448306339,839.102515433473,76.8161186223326,486.952094464913
"TCGA.AC.A7VB",267.441895908604,NA,94.1203672299351,NA,817.326980163938,NA,466.147909664583,113.915440458924,NA,51.8076063893107,2508.05785413287,485.310534734142,NA,466.147909664583
"TCGA.EW.A1OY",13.207753141608,NA,4.03065545700583,5.52115755049291,10.2997651933849,NA,97.0724542838062,NA,NA,NA,67.7232029297598,29.7981676308895,21.1279033565234,97.0724542838062
"TCGA.C8.A8HP",358.391660101479,169.932089865388,117.681990079561,NA,NA,110.501957698974,403.502841985998,NA,NA,NA,7891.74647356913,729.455130652108,1010.10447329983,403.502841985998
"TCGA.AR.A24P",205.017376426563,100.150944394309,226.432287789743,NA,NA,NA,827.305989839526,240.635561965461,NA,NA,9136.96182524159,856.855079730147,2311.94932962713,827.305989839526
"TCGA.A2.A3XV",563.74104229426,NA,367.303011625051,NA,NA,NA,2986.976853009,NA,NA,NA,8111.32407264795,63.8751402200661,713.333107085758,2986.976853009
"TCGA.E2.A14Z",138.899941124343,NA,104.121183639005,NA,NA,49.2287643587776,994.11204245931,35.8575615277165,NA,NA,2094.47752305421,13.7823121186443,375.457654829333,994.11204245931
"TCGA.E2.A1LH",87.8467761663531,23.4831756978936,67.689724866388,NA,850.024244377915,NA,346.147074558879,NA,NA,NA,1855.12814815533,798.010117562411,225.798086543636,346.147074558879
"TCGA.A8.A08Z",85.9685626404278,34.1684464749338,124.267460549967,NA,NA,31.2176993785408,1018.54432610409,NA,NA,NA,3770.72479436633,69.6109571339117,769.583499031848,1018.54432610409
"TCGA.BH.A0DD",122.246602596907,NA,72.5700492879474,NA,285.741927144308,22.7770347179554,595.188432330751,NA,NA,NA,2066.20219303302,170.135685586672,277.21177442267,595.188432330751
"TCGA.C8.A8HR",116.439284148136,NA,90.386900287164,12.575771296243,NA,21.3655152861894,1383.2892159461,103.110361499983,NA,NA,1951.79559496041,NA,627.319593913712,1383.2892159461
"TCGA.D8.A1JF",NA,170.83384597169,57.4781305162983,NA,1181.64711943069,106.392865956969,163.285022897628,58.9096000832975,NA,NA,1520.76298887555,713.625891742991,NA,163.285022897628
"TCGA.OL.A6VR",156.080861773614,701.844540582373,68.8228782247957,NA,NA,458.255938261624,836.887808412125,NA,NA,NA,1997.74472530139,352.79458396449,167.786077532773,836.887808412125
"TCGA.A8.A097",NA,NA,NA,NA,240.509446067821,143.401192180428,2467.29556894765,243.934384105201,NA,1454.58935810216,2939.72997369889,1616.75231117981,2355.25043370945,2467.29556894765
"TCGA.GM.A2DC",137.52065432881,NA,156.812916355974,41.0429138162496,NA,107.371914106575,2051.52772783206,NA,NA,NA,2131.43876738962,NA,716.045205853672,2051.52772783206
"TCGA.C8.A1HG",111.30622944895,8.03146111498771,94.8557798726246,19.2290755637888,NA,48.5552202342317,1262.48857129664,NA,NA,NA,1660.32203182067,NA,710.679355486798,1262.48857129664
"TCGA.AO.A03T",285.319733076679,NA,122.324509301857,16.5407144874285,NA,42.6983122054182,2596.18046215366,NA,NA,NA,3094.17635402319,406.224377573276,1208.94396709769,2596.18046215366
"TCGA.LD.A7W6",70.9508824924811,NA,99.4210296143372,NA,155.588573593819,103.707645503136,1963.07573894718,NA,NA,161.008466829687,1952.26562540468,NA,838.45636622223,1963.07573894718
"TCGA.D8.A1JS",96.8930549998621,77.0864018474128,NA,6.92105161869563,146.76373360816,NA,NA,338.285436263218,418.281327712824,NA,NA,552.065833489703,3827.05314167312,0
"TCGA.D8.A27H",122.196561078836,119.490848050121,57.7518533773089,NA,406.047390433208,19.6871021178285,NA,NA,NA,NA,2629.42284399222,815.968426338247,388.379447394848,0
"TCGA.GM.A3NW",106.250604850967,NA,139.254954115195,61.6110791419693,255.367142462518,79.0513732759428,2158.13463969771,NA,NA,NA,1513.00307035697,NA,531.368708556575,2158.13463969771
"TCGA.BH.A0HB",3711.57402812006,NA,32.8749676015862,NA,531.256347491911,NA,399.836894785651,NA,NA,NA,2873.82471541733,598.761938067312,66.7665766699141,399.836894785651
"TCGA.D8.A1JN",232.075123454982,NA,NA,NA,333.485663503187,NA,1444.36414568294,286.413312944187,283.112194637379,NA,2554.08544839381,337.260394460717,2321.1269168334,1444.36414568294
"TCGA.OL.A5D8",212.231676176551,NA,380.622173211283,163.946500125544,689.249031593999,281.344921503619,5402.75431505491,NA,NA,NA,356.288448736096,NA,1178.63566321706,5402.75431505491
"TCGA.B6.A1KN",122.875749998638,NA,51.459908436924,26.2272266931518,243.244048628251,NA,708.380734527245,NA,NA,NA,853.501106701807,35.7352119798406,222.831379352636,708.380734527245
"TCGA.E2.A15G",73.8971824519395,NA,91.9676490555375,NA,1611.10671618274,NA,621.885795076491,NA,NA,NA,1350.5349947315,919.920880090643,10.4048996834072,621.885795076491
"TCGA.D8.A1JB",121.021516391225,NA,156.371733167062,NA,985.433907972151,NA,417.965115423319,NA,NA,NA,2343.06199093032,488.825979381793,14.0402142469708,417.965115423319
"TCGA.AN.A0FT",112.448907697017,NA,98.66509844663,NA,333.223905078474,69.5244009750855,1605.61220561778,NA,NA,NA,1434.31793730484,353.243199207538,381.433467593883,1605.61220561778
"TCGA.A7.A5ZX",27.0336084581012,378.481178926002,NA,9.69633213444483,906.701076502219,354.744809604767,105.453881365326,NA,NA,NA,1655.07045084696,1111.40658036162,NA,105.453881365326
"TCGA.GM.A3NY",95.7803209129179,NA,63.4700409778958,NA,258.01005063638,NA,555.192139158145,7.99221715415949,NA,NA,1969.39128482683,236.436348564335,165.858478978431,555.192139158145
"TCGA.GM.A2DM",100.621691223779,NA,3.93356567026201,NA,2094.69909216534,NA,984.605849346497,95.0741352993237,NA,NA,2548.5567152244,987.491016453929,65.7511924669808,984.605849346497
"TCGA.EW.A423",56.1402797955945,NA,NA,366.211488215267,7749.12696038697,630.687660163104,NA,NA,NA,3392.18192420577,1733.66007212766,NA,NA,0
"TCGA.E2.A153",1713.32113256904,NA,NA,606.687479681397,21953.7461997886,NA,NA,4870.30706130089,NA,7522.01477944838,17405.0760637577,NA,911.888433067949,0
"TCGA.E2.A1IK",148.865742097097,39.2650766245274,64.1458719273069,NA,273.580933201936,NA,461.414436415563,NA,NA,NA,1825.89861349028,284.141991143441,254.20572090257,461.414436415563
"TCGA.B6.A402",NA,NA,50.5408955357769,NA,316.37958828127,NA,1065.19145515057,130.496839515038,NA,469.912263700677,1209.44853975535,395.309258828104,684.885587220612,1065.19145515057
"TCGA.A2.A1G1",176.309151569996,43.6042439708782,99.0837373482233,NA,117.661201086984,52.5282005995852,1031.77713105833,NA,NA,NA,2900.40705378041,NA,348.066171747683,1031.77713105833
"TCGA.E2.A10A",54.1094316155903,NA,37.8596617754917,17.9521753081269,NA,24.5680032592431,496.271409830027,NA,NA,NA,567.145833029135,179.651554902483,389.520114303658,496.271409830027
"TCGA.JL.A3YX",163.705708382236,NA,84.1945058248157,7.09734795874974,461.494539334214,NA,468.480685304657,NA,NA,NA,2243.41360278667,539.132547627246,240.936802047916,468.480685304657
"TCGA.BH.A0WA",134.074590281792,NA,82.0982291025987,NA,NA,62.5034514862311,957.221833868995,31.7737389484728,NA,51.1850133437563,2310.81133197257,NA,615.52300795396,957.221833868995
"TCGA.BH.A0E9",239.472381277462,NA,156.099304185833,12.7549457303389,140.63491607694,9.92065835375136,2170.54157002821,NA,NA,NA,2768.28867232097,NA,554.193517920433,2170.54157002821
"TCGA.OL.A66H",103.563507479992,NA,41.7864620042924,NA,86.7337849513272,23.2040597380905,488.155622892289,NA,NA,NA,1658.39089983441,83.5366269696304,325.564833946938,488.155622892289
"TCGA.AN.A0AS",NA,19.4937292237761,93.5307895361809,NA,NA,NA,520.700193252044,96.5345419037056,NA,78.485805658897,1004.04316788555,229.795942628272,177.844937047692,520.700193252044
"TCGA.D8.A3Z5",140.295755179808,9.32205928251168,47.4142135300179,NA,100.643658686166,17.2832553594993,1016.21733180438,NA,NA,NA,2234.18095910955,NA,251.317008105902,1016.21733180438
"TCGA.OL.A5RZ",57.1708533447523,6.58523103751877,43.9290237085523,5.60197962750489,503.304194756763,NA,348.906795263514,NA,NA,NA,1391.5904053219,517.94523310209,NA,348.906795263514
"TCGA.OL.A5S0",51.7229092977877,21.4677595584691,54.5244844423171,NA,298.238511348449,NA,602.570997706331,NA,NA,NA,1209.17251879436,228.28093672408,406.448042139462,602.570997706331
"TCGA.BH.A0DE",79.1620296191467,21.6638945992602,24.8817421048882,NA,417.071912839642,NA,622.772217202196,NA,NA,NA,1210.96907817088,296.575705329293,97.4265187564379,622.772217202196
"TCGA.BH.A6R9",325.457728660012,NA,82.4408531297819,NA,877.18641659202,NA,880.552514898805,139.71497233895,NA,NA,3590.40212039057,346.386063319031,242.40117674766,880.552514898805
"TCGA.C8.A12L",328.825893834323,0.43131609489234,129.921757849856,NA,48.2811226855939,NA,745.500549398539,NA,NA,NA,3442.64175658867,201.957314004293,192.463846931811,745.500549398539
"TCGA.BH.A1EO",227.189775744565,95.5132596601077,47.6190333832275,NA,379.838403784662,29.0906796651882,NA,NA,NA,NA,3253.10116699977,622.45185374812,262.008446116156,0
"TCGA.B6.A0RP",2680.13253412755,NA,30.2831239439001,NA,533.519424854556,NA,225.621777401381,NA,NA,18.8795446226107,3822.72583291749,647.029244062796,94.2487956410977,225.621777401381
"TCGA.A2.A0CK",170.290608473623,305.550396976229,33.7528358368691,NA,422.012683171876,148.647711934414,NA,NA,NA,NA,3571.50353745501,691.458951600488,578.049499075127,0
"TCGA.BH.A8G0",114.026108043403,NA,112.813318656924,NA,NA,36.8694188030364,767.955852644938,130.802975218991,NA,NA,1915.26971847294,428.924186641059,776.163286522266,767.955852644938
"TCGA.GM.A2DH",NA,NA,283.86881165551,NA,999.494319246314,262.223931090541,7225.84996421258,1043.26076927073,NA,3142.61282632867,NA,3013.4208667803,3701.76325040841,7225.84996421258
"TCGA.BH.A42V",62.7065653590343,75.5083950839511,44.2796490992274,NA,109.095266806682,NA,100.508858490726,NA,NA,NA,2090.75237012765,544.837050593488,284.144414362858,100.508858490726
"TCGA.C8.A273",308.849282644705,53.8149321164776,106.225760295838,NA,91.8045366948036,NA,1147.72816545635,NA,NA,NA,4080.05541740435,116.294529699648,611.677385414166,1147.72816545635
"TCGA.AR.A251",102.810451949879,NA,26.5959379824247,NA,207.363570334908,15.7754822011526,685.429349580249,NA,NA,NA,1545.82163210708,295.247414375589,126.424487736815,685.429349580249
"TCGA.BH.A0DH",41.4468497868232,NA,52.3741754650023,1.85132342765349,198.132842313202,NA,392.653770142925,NA,NA,NA,1183.29681993628,314.229872869569,91.2502127106481,392.653770142925
"TCGA.A7.A13E.2",116.423514523652,NA,77.6594097075367,46.4961817388105,205.697980750889,46.0827543268639,1721.06417157428,NA,NA,NA,878.516251809455,NA,214.934043057471,1721.06417157428
"TCGA.BH.A0DZ",47.8503123061002,NA,103.262186313061,NA,NA,38.1115396699677,1030.71038438018,49.0464815978759,NA,NA,1612.325734696,213.926126343087,434.407672279706,1030.71038438018
"TCGA.A2.A04P",11307.9762624862,NA,NA,NA,6781.53534773452,NA,NA,4253.64730598209,NA,4805.2612898429,15365.4494602044,1792.31776097608,NA,0
"TCGA.A2.A1FV",76.826040937667,NA,67.1755930604985,NA,743.674753861227,NA,227.768421899073,NA,NA,NA,2191.94547100935,821.09726850506,233.024615130508,227.768421899073
"TCGA.AO.A12F",246.651391302218,NA,71.3564843219817,NA,347.795950370166,65.9190653540848,1153.62714224615,NA,NA,NA,1514.68048585732,617.138520533755,315.3190899056,1153.62714224615
"TCGA.D8.A1XJ",53.5733341563461,37.2536888014105,47.6152756769185,NA,594.548519893309,64.191706599136,NA,NA,NA,NA,2152.08925274697,739.246892886886,139.163807220124,0
"TCGA.D8.A1X7",111.391088130747,NA,88.6647891164389,24.5474308134459,206.598008192552,23.3553495888105,922.172314228236,NA,NA,NA,1987.2227028587,NA,342.719069135335,922.172314228236
"TCGA.E9.A22D",55.0957453754735,NA,111.657448570013,12.1158818300124,80.916821065236,55.0529871425169,757.878371289037,NA,NA,NA,1693.64941652505,NA,507.078736777472,757.878371289037
"TCGA.A8.A07O",80.5381632715873,238.157458282079,37.7044299337354,NA,100.324101971772,182.875860785674,458.511343951871,NA,NA,NA,1197.16212730715,NA,129.263672019292,458.511343951871
"TCGA.C8.A275",395.876700551252,186.451008548918,101.407915085689,NA,NA,85.741876058182,1222.87037324207,NA,NA,NA,9707.54643549715,656.591793342158,1589.4685592084,1222.87037324207
"TCGA.S3.AA0Z",NA,NA,NA,987.719160788812,24551.3127267551,1258.48609853842,NA,NA,NA,8227.58762502831,NA,NA,NA,0
"TCGA.BH.A0C7",49.832797661318,85.7664021854189,NA,30.2941730401835,314.12102626375,NA,636.42347252769,NA,NA,NA,2764.06395835046,609.334110768204,552.535333931479,636.42347252769
"TCGA.A7.A3J1",51.7936851029137,63.6467786800067,32.9812042611632,NA,258.487622461351,103.392847447947,464.053775696344,NA,NA,NA,1024.32458767097,NA,226.557299254081,464.053775696344
"TCGA.AN.A0FW",6628.38094475463,NA,NA,831.58349674161,15111.0071634974,NA,NA,2526.71531848822,NA,3447.07651742423,26580.5108837018,4098.06523010942,905.195734260673,0
"TCGA.LL.A8F5",256.134800906066,75.7716854012781,194.035754476671,NA,NA,231.321399613292,1908.47505070585,NA,NA,NA,4033.15710154977,440.923556814671,1588.50142834346,1908.47505070585
"TCGA.A2.A0YK",NA,NA,NA,1982.64703500237,48468.3838056124,2230.57351545898,NA,NA,NA,13199.7964147605,NA,NA,718.251770739458,0
"TCGA.BH.A0DV",34.8250477504143,33.6339637255044,109.617298319794,26.9983728995407,NA,94.8397370791333,1544.56033550849,NA,NA,NA,1798.65111354306,NA,682.505228962718,1544.56033550849
"TCGA.AC.A3QQ.1",314.630085077891,NA,22.83720051599,NA,1766.09725091073,NA,962.976037170693,100.694006322586,43.9250292670232,NA,2902.07709896366,884.703863276956,NA,962.976037170693
"TCGA.E9.A1RB",241.111142680537,0.835312053706868,65.3206031099505,NA,593.45894085088,NA,737.23103522772,NA,NA,NA,2488.60820299168,265.002659580344,198.539664213529,737.23103522772
"TCGA.D8.A73U",78.0949326207451,93.1952919767222,64.5357926796234,NA,708.523098056647,70.4088794404115,NA,NA,NA,NA,1609.91073618603,831.572191402909,155.794728598779,0
"TCGA.EW.A6SC",177.792402757784,NA,90.0340574096495,61.0333141710231,297.943201923148,50.1576648144295,2464.05418381713,NA,NA,NA,1269.02723950858,NA,376.147087054881,2464.05418381713
"TCGA.OL.A66I",120.466014761664,NA,90.0042142568786,50.641413333518,223.858678393026,29.067259781304,1369.07269981987,NA,NA,NA,867.793961906317,NA,220.518089925378,1369.07269981987
"TCGA.A8.A09N",388.386755508789,59.1016609954727,84.6644869974675,NA,18.627853216819,NA,695.638582343869,NA,NA,NA,3738.17652661091,NA,743.729265506301,695.638582343869
"TCGA.AO.A0JE",138.409526713793,104.116413612878,97.0572475475923,NA,279.036135038085,NA,133.477628948106,NA,NA,NA,6761.21546037964,1048.64542955631,882.655272265248,133.477628948106
"TCGA.C8.A135",316.421376173458,NA,491.958086109024,163.673765506072,336.802362091164,NA,3419.295507245,NA,NA,NA,6930.04651590276,NA,3136.75695608611,3419.295507245
"TCGA.AR.A2LH",182.017630242208,49.2447771685464,195.110846205809,NA,492.948180436858,101.299227256358,1060.74398366554,NA,NA,NA,2743.77227769433,NA,446.38162330018,1060.74398366554
"TCGA.A2.A0T5",100.410712451971,NA,42.4532791409173,NA,363.395820886377,NA,1845.38991625143,190.171248129337,318.344011018973,NA,575.31474198859,NA,1687.46092398024,1845.38991625143
"TCGA.EW.A1IY",2818.24359398938,132.648637163011,643.478644329416,NA,NA,47.9560566573296,39.2331083482475,16.7518069270934,NA,NA,26692.4230226812,NA,3086.90765475681,39.2331083482475
"TCGA.E2.A573",NA,NA,55.9254413228231,NA,316.574244110624,58.0507953848474,1956.02217843698,NA,NA,581.314929401967,1141.80231771202,606.679015552113,625.321589626819,1956.02217843698
"TCGA.HN.A2OB",2363.08933333275,NA,71.4955245757,8.25947628947292,524.784923662397,NA,281.411686234741,NA,NA,NA,3059.43638901085,609.657936946641,313.700250895019,281.411686234741
"TCGA.AR.A0TV",NA,NA,23.8553445709581,NA,2174.37219771369,12.1304165001299,2100.64354553247,NA,NA,NA,948.614149527295,659.842572617423,39.1943125915996,2100.64354553247
"TCGA.E9.A22B",717.003758375944,NA,374.711420574387,128.168154180838,708.042827553629,220.658523346289,4865.47129186285,NA,NA,NA,10197.0321788936,NA,2757.21274644848,4865.47129186285
"TCGA.AR.A1AI",111.259601622942,NA,164.189653864128,69.0316776003833,284.038561878108,32.8419045683296,2607.44096166499,NA,NA,NA,303.934570165395,NA,387.803384517583,2607.44096166499
"TCGA.E9.A3HO",NA,NA,94.248233322004,NA,470.703029157225,131.415157015871,3183.23283326883,NA,NA,507.135767261684,2436.58418222107,524.413840507463,1355.69782365044,3183.23283326883
"TCGA.C8.A12N",104.464219776318,NA,76.6990146757118,27.9464359340435,360.182907987599,36.7909896213334,1092.01925165734,NA,NA,NA,1275.7211028813,NA,468.757024677727,1092.01925165734
"TCGA.LL.A5YO",31.2705738792696,270.447137810813,40.2709110076094,NA,930.929196998475,169.219988810362,NA,NA,NA,NA,1814.17840527006,1130.30067721409,75.7528980479997,0
"TCGA.AC.A3TN",18.1562250164599,NA,87.8518718124558,24.6695538717185,42.1717619588209,NA,570.461631219058,NA,NA,NA,850.980692703336,271.82998885219,314.204088418585,570.461631219058
"TCGA.D8.A4Z1",440.839840569756,NA,192.939119000948,1.96733553364025,NA,NA,551.731334538489,83.6045287260629,NA,49.6618936406941,4278.52790974734,NA,328.998251711392,551.731334538489
"TCGA.EW.A1P0",41.9072954440292,64.6328421907721,131.736426923073,NA,1237.02716075163,92.49168856655,465.691593698266,NA,NA,NA,1849.15944845058,720.029629963874,NA,465.691593698266
"TCGA.A8.A09Z",NA,NA,120.092587085355,NA,612.704673388404,69.241689815064,1273.74836330209,NA,NA,730.227805425162,1974.57495923539,753.601112533107,916.346133551849,1273.74836330209
"TCGA.BH.A0HP",NA,89.0920658857421,30.6260595167048,8.05215655853874,576.932835607691,NA,340.107388735318,NA,NA,NA,2837.6527213598,739.214356735189,493.750361440543,340.107388735318
"TCGA.B6.A40C",385.323945814477,NA,775.297728742677,225.392255344526,2557.38436657342,NA,1156.32402395251,1630.89749991518,NA,NA,13335.7172098185,6892.12282807661,NA,1156.32402395251
"TCGA.E2.A2P6",422.261732243423,NA,121.057757460643,NA,344.404717512741,NA,673.815412351405,65.4099388408977,NA,NA,2861.74265417545,52.9403417773639,53.9744185713444,673.815412351405
"TCGA.E9.A249",587.170904322467,273.523436626583,276.541203343435,13.97163257061,NA,NA,480.709142904874,NA,NA,NA,18028.0981567918,880.420080481661,3375.87053253869,480.709142904874
